"mae","rmse"
1.9089086546869,1.99487656525078
1.98587959356174,2.02735626344495
2.18698653434343,2.1545174888718
1.91076022162423,1.99384159292219
1.90470639513257,1.98813703163312
1.87664024128188,2.00872678339768
1.88187986230154,1.99995297348053
