"mae","rmse"
2.24483316994011,2.35243881995478
2.25103195177372,2.35131847770621
2.43467413800197,2.48110420293136
2.21808928667485,2.44532082515069
2.217836032847,2.44139186382406
2.25401653165195,2.40580083366799
2.24338889103953,2.3921249175033
