Sample REF,Composite Element REF,14-3-3_beta,14-3-3_epsilon,14-3-3_zeta,4E-BP1,4E-BP1_pS65,4E-BP1_pT37_T46,4E-BP1_pT70,53BP1,A-Raf_pS299,ACC1,ACC_pS79,ACVRL1,ADAR1,AMPK_alpha,AMPK_pT172,AR,ARHI,ARID1A,ASNS,ATM,Acetyl-a-Tubulin-Lys40,Akt,Akt_pS473,Akt_pT308,Annexin-1,Annexin_VII,Axl,B-Raf,BRCA2,BRD4,Bad_pS112,Bak,Bap1-c-4,Bax,Bcl-2,Bcl-xL,Beclin,Bid,Bim,C-Raf,C-Raf_pS338,CD20,CD31,CD49b,CDK1,CDK1_pY15,Caspase-7_cleavedD198,Caspase-8,Caveolin-1,Chk1,Chk1_pS345,Chk2,Chk2_pT68,Claudin-7,Collagen_VI,Cyclin_B1,Cyclin_D1,Cyclin_E1,Cyclin_E2,DJ-1,Dvl3,E-Cadherin,EGFR,EGFR_pY1068,EGFR_pY1173,ER-alpha,ER-alpha_pS118,ERCC1,ERK2,ETS-1,FASN,FOXO3a,FOXO3a_pS318_S321,Fibronectin,FoxM1,G6PD,GAB2,GAPDH,GATA3,GATA6,GSK3-alpha-beta,GSK3-alpha-beta_pS21_S9,GSK3_pS9,HER2,HER2_pY1248,HER3,HER3_pY1289,HSP70,Heregulin,IGFBP2,INPP4B,IRS1,JAB1,JNK2,JNK_pT183_pY185,Ku80,LKB1,Lck,MAPK_pT202_Y204,MEK1,MEK1_pS217_S221,MIG-6,MSH2,MSH6,MYH11,Mre11,Myosin-IIa,Myosin-IIa_pS1943,N-Cadherin,N-Ras,NDRG1_pT346,NF-kB-p65_pS536,NF2,Notch1,P-Cadherin,PAI-1,PARP1,PARP_cleaved,PCNA,PDCD4,PDK1,PDK1_pS241,PEA15,PEA15_pS116,PI3K-p110-alpha,PI3K-p85,PKC-alpha,PKC-alpha_pS657,PKC-delta_pS664,PKC-pan_BetaII_pS660,PR,PRAS40_pT246,PRDX1,PREX1,PTEN,Paxillin,RBM15,Rab11,Rab25,Rad50,Rad51,Raptor,Rb,Rb_pS807_S811,Rictor,Rictor_pT1135,S6,S6_pS235_S236,S6_pS240_S244,SCD,SETD2,SF2,SLC1A5,STAT3_pY705,STAT5-alpha,Shc_pY317,Smac,Smad1,Smad3,Smad4,Snail,Src,Src_pY416,Src_pY527,Stathmin,Syk,TAZ,TFRC,TIGAR,TSC1,TTF1,Transglutaminase,Tuberin,Tuberin_pT1462,VEGFR2,VHL,XBP1,XRCC1,YAP,YAP_pS127,YB-1,YB-1_pS102,alpha-Catenin,beta-Catenin,c-Jun_pS73,c-Kit,c-Met,c-Met_pY1235,c-Myc,cIAP,eEF2,eEF2K,eIF4E,eIF4G,mTOR,mTOR_pS2448,p21,p27,p27_pT157,p27_pT198,p38_MAPK,p38_pT180_Y182,p53,p62-LCK-ligand,p70S6K,p70S6K_pT389,p90RSK,p90RSK_pT359_S363
TCGA-04-1335-01A-21-1561-20,Protein Expression,-0.008552766,0.05985423,-0.040743358,-0.622768457,0.007769601,-0.049594473,0.001479637,-0.243052757,0.036305311,0.338734712,0.050157041,0.028899373,NA,-0.091647854,-1.513601402,-0.274175178,-0.033892849,-0.452042386,-0.095908277,0.470709852,0.817804135,-0.362075503,1.902310761,1.24141532,0.415966622,0.045857177,-0.247378389,-0.786167238,0.050152278,-0.738051071,-0.152133163,0.072822355,-0.720190308,-0.028961797,0.755742085,-0.000924075,-0.088536998,0.21924942,-0.170665719,-0.320857008,-0.052979895,0.104619631,0.178302262,0.129524611,-0.001128704,-0.136377403,1.652002387,0.014813183,2.506035038,0.106463033,-0.028840471,-0.123180444,-0.253462257,-1.112907403,0.763598441,-0.276274659,-0.169434557,0.487136223,0.129983589,0.103581392,-0.059153485,-0.447509906,0.08717592,-0.521376761,-0.11116325,-1.031637942,0.057775951,0.126294532,0.480275475,0.080601156,-0.186101452,-0.011755712,0.321309465,0.687526453,-0.871622351,0.463983539,-0.619575477,-0.641875318,0.026013562,-0.323305915,0.311300067,-0.478910345,-0.168510005,-0.398756426,-0.340288195,0.550611349,-0.180021511,0.557816965,-0.085513848,0.354941197,0.126172178,0.026352365,NA,-0.260636773,0.28069948,0.273903187,0.182164213,-0.208437177,0.739958562,-1.624155341,0.08181899,-0.028062636,-0.116573399,-0.442243672,1.881907529,0.088248971,0.160346175,0.525000279,0.244828488,-0.039505538,1.330685121,-1.408130095,0.471456448,-0.043113574,0.316067889,0.961727882,0.063703084,-0.207382217,-0.074268486,0.497923769,-0.25966576,-0.226148509,0.363012661,0.016581271,0.436565199,0.16999556,0.460713275,0.82420597,-0.097588651,-0.139859556,0.654343946,-0.128161672,-0.270373792,-0.1528587,-0.461050296,-0.292438921,-0.131863233,-0.043205812,-0.273161971,-0.148835266,0.096711662,-0.069406214,-0.061076838,-0.805468007,-0.502155163,-0.254075011,0.395337301,0.374815733,0.235683868,-0.251703202,-0.063033788,0.0683231,-0.11581838,0.1769311,0.027228226,-0.065563276,-0.208362699,0.121438592,0.212174736,0.000924075,-0.040129292,0.104431632,-0.414226668,-0.758995039,0.601354051,0.806572027,0.184218819,-0.025907018,0.211936012,1.082651371,NA,0.242691991,-0.252510159,-0.397362041,0.169078227,-1.242732427,0.457778424,-0.612430129,-0.246700816,0.053471533,0.234893535,-0.110302221,NA,-0.433011203,-0.37084035,0.410512106,0.046288416,0.114260902,0.018050554,0.030104564,0.07741522,-0.60933224,-1.003601822,-1.431814112,-0.179779958,0.149341599,0.168681874,0.733372626,0.006192528,0.010647651,0.22754661,0.16733542,0.377258692,0.026927576,-0.100751647,-0.161888137,-0.31625927,-0.608453527
TCGA-04-1336-01A-21-1561-20,Protein Expression,-0.115064227,-0.075638099,0.466380742,0.080686617,-0.071546819,-0.214974253,0.064679704,-0.478267905,0.149485603,-0.514173724,-0.122685028,-0.072170581,NA,0.303314011,0.645965368,-0.574257912,-0.034165229,0.223084137,-0.206065566,0.090332761,1.211383785,0.124799592,0.118800374,0.036024588,-0.600144973,-0.070429516,-0.237285498,-0.041005994,-0.001720114,-0.106903807,-0.009190386,0.141579514,0.035674022,0.432998272,-0.354208758,-0.041232602,0.010317716,0.118047244,-1.048468392,-0.013690939,-0.014890596,0.001720114,-0.142016664,-0.128708773,0.217682853,0.082698777,-0.109159938,-0.067971351,0.421941232,-0.015465125,0.127819601,-0.284732761,-0.002319246,-0.250535424,0.626875161,0.667764283,0.005425945,-0.349263975,0.023007202,0.385118861,0.010243245,0.290254184,-0.062734561,-0.079687445,0.035221319,1.507535264,0.008745196,0.033681127,0.240757087,-0.026990068,-0.119035444,0.366895482,0.067047388,0.194008762,0.120880014,-0.066227102,0.324153237,-0.610721819,-0.190838885,-0.346103366,0.333152485,0.633873323,0.281456073,-0.020115518,-0.043616002,0.290750279,-0.15995398,1.519188306,-0.006038359,-1.019732799,-0.066360849,-0.099176285,NA,-0.091476371,-0.132935842,-0.01685302,-0.069664019,0.327452167,-0.261259919,0.085237163,0.273023036,0.178272993,0.555967721,0.996874742,2.607116677,-0.017328013,-0.136346758,0.096036628,-0.141459912,-0.011246795,1.254953932,0.206957667,0.194489498,-0.165085571,0.094644825,-0.915918365,-0.534570925,-0.364215928,0.137342605,-0.106678279,-0.127154628,-0.18309631,0.149283119,-0.170679888,0.400481134,0.485089177,0.615399064,0.90060603,0.073872834,0.231781277,-0.541880613,-0.068027562,-0.198272377,-0.133194043,0.513959528,0.183756228,0.354915787,0.1829531,0.327036637,0.135482359,-0.029389385,0.116638491,0.038897735,-0.40689505,0.022492171,-0.041253758,-0.37253547,-1.058507587,-0.620794133,-0.004757999,-0.299217257,-0.193943391,-0.007221278,-0.06695806,0.478654914,0.017245053,-0.301983719,0.101721176,0.235461034,0.060229503,-0.209667937,-0.433852533,-0.112744948,0.157401344,0.448111982,0.462355554,0.052666536,0.029221073,0.210392559,0.102566604,NA,-0.322830915,-0.00583574,-0.354083188,0.308057936,0.261254261,0.124802989,-0.026779111,-0.082328063,0.424903576,-0.322371473,-0.106064494,NA,0.36622838,-0.053997403,-0.145089299,0.117560542,0.073951841,0.020591732,-0.126945987,-0.237923881,0.210316352,-0.324713241,-0.484284587,0.321160239,0.133568855,-0.110205062,0.256793739,-0.080637254,-0.244480639,0.080583572,0.184017333,0.695294792,-0.018343182,0.194787728,-0.230073759,0.109368832,-0.220801256
TCGA-04-1338-01A-21-1561-20,Protein Expression,0.182304119,0.255060661,0.500383523,-0.161424337,-0.164631157,-0.876500868,-0.305185633,-0.426371337,-0.280117632,-0.684708587,-0.788799449,0.265095744,NA,0.07101185,-0.221240844,-0.676733149,0.339764455,-0.08678988,-0.48056024,-0.448500349,-2.471315502,-0.116073321,0.339616888,0.454236566,0.269225911,0.147967398,-0.157333654,0.01362041,0.183026369,-1.063187328,-0.614162993,0.044255377,-0.48261184,0.427074343,0.019815383,0.254145734,0.157816817,-0.006120449,-0.072283407,-0.17155761,0.119093168,0.242197995,0.258140437,0.289777182,0.273341493,0.123613075,0.585225204,0.080822328,2.052042941,0.068255071,-0.040935795,-0.675168787,-0.027479068,-0.518988271,1.035177975,0.032945656,-0.052248314,-0.236283747,0.134158947,-0.359469359,0.313594162,0.121583965,0.070873221,-0.245805673,0.06549548,-1.252368797,-0.128909105,0.110209429,-0.543523882,0.218969308,-0.107988588,-0.525774731,0.296027528,3.080228754,-0.223402623,-0.062177823,-0.0227378,-0.179036524,0.031089236,-0.002082603,-0.269975335,-0.745480983,-0.659764247,0.136604968,0.195173055,0.167131869,-0.094232842,-0.003424875,0.508762139,0.891969798,0.245174978,-0.067429855,NA,0.133669318,0.188512622,-0.454878319,0.146106677,0.183798902,-0.573278092,-0.226697543,-0.487981717,-0.084510988,-0.708775989,-0.862578458,7.36567324,0.033879278,0.278294904,0.239810393,-0.136028742,0.013951703,-0.237065456,-0.905963774,-0.456795971,0.139639997,0.18968295,1.960949374,-1.528876319,-0.067536957,0.007277174,-0.721534624,0.070822473,0.088269955,0.113717661,0.180463957,0.093462219,0.194685864,0.118923925,0.316083165,0.046885729,-0.581658085,-0.402312739,-0.418402517,0.485368344,0.292103824,-0.003586713,-0.04290388,-0.826756278,0.253024023,-0.564512157,-0.154169227,0.03001213,-0.195910747,0.282617403,-0.345533861,2.942686142,-0.010471,-0.296060885,0.484380077,0.251971711,0.405976639,0.013851672,0.018734922,-0.058737878,-0.082057383,-0.829621654,0.142907826,-0.426626122,0.31392819,0.026113514,0.345941,0.381398969,0.447903932,-0.217740787,-0.416300302,0.141770705,-0.650510321,0.180971286,-0.074070996,0.129808725,0.215457987,NA,0.460333789,-0.629615152,-0.283791042,0.654446294,0.530827747,0.185344002,-0.147647717,0.415796167,-0.049777329,-0.204732696,-0.283831084,NA,-0.702187616,0.257991563,0.20391819,0.162062678,0.016581839,-0.267494918,-0.043743819,-0.063438675,-0.727285716,0.59673755,-0.146220506,-1.162126928,-0.306841223,0.273533666,-0.289474099,0.002082603,-0.166980591,0.351133487,-0.077479921,0.093318693,-0.168700607,-0.274711712,-0.168147591,-0.227094575,-0.691884099
TCGA-04-1341-01A-21-1561-20,Protein Expression,0.184517289,0.032903864,0.126560479,-0.759363648,-0.150704886,-0.152690458,-0.107458065,-0.333603972,0.533302047,0.482856033,0.54407976,0.474257468,NA,0.20110494,-0.049053095,-0.725711976,0.358429802,0.024694098,-0.23291319,-0.483214874,0.09146843,-0.160585927,0.590164094,0.227633103,-0.180727308,0.128442806,0.069807471,0.29009061,-0.256642976,-0.389491496,0.017747017,-0.037865359,-0.116962757,-0.068984603,-0.451004476,-0.003221752,-0.180417208,-0.115712381,0.505101848,0.167137103,-0.114257946,-0.015036686,-0.541291954,-0.184216778,-0.225309859,-0.074728078,0.180589876,0.03434469,0.664656826,-0.072376596,-0.371976107,-0.031762469,-0.466577501,-0.334075953,-0.706252651,0.402265041,-0.435681797,0.321506755,0.027712314,-0.141388434,0.214511808,-1.021344058,0.022848309,0.041348949,-0.284733559,0.726655965,0.016317728,-0.061002218,0.986900542,-0.131025991,0.247141631,-0.719899331,-0.125836004,2.477173676,0.273620864,-0.060519929,1.415581496,2.173940935,-0.286247563,-1.286576373,-0.158577597,0.232318792,0.485930893,0.285262953,0.170413375,-0.067641881,-0.056811526,-0.434536437,0.040363426,1.3555843,-0.165414518,-0.000526675,NA,0.033967902,0.433508182,-0.266315535,-0.22886397,-0.324146268,2.047383174,-1.382154582,0.620804396,0.0129216,-0.190415687,-0.390182704,-0.377865333,-0.340223334,0.21666418,-0.261109016,-0.286550207,-0.082715808,0.291967408,0.199931005,0.573874832,-0.013335075,-0.044768335,0.169893043,-1.221707781,-0.441988351,0.213484492,-0.412740313,-0.27429236,0.00939002,0.412871753,-0.194435298,0.013305714,-0.065810951,0.077299689,0.070004076,0.00340548,0.4403198,-0.427288214,0.259962848,0.009071991,-0.846755184,-0.330006542,0.674439757,-0.337916866,0.100469482,0.222542214,-0.231473659,-0.111758298,0.140792585,0.028640431,0.367039092,0.25155793,-0.074640588,0.243967478,0.342764696,0.441019012,-2.701315552,-0.409420267,0.035115776,0.131924928,0.052622649,0.594093881,0.069190783,0.200327985,0.194060469,-0.035273066,-0.066680692,-0.256249355,0.010166924,-0.422151461,0.179461215,-0.401592298,0.756296176,0.177546447,-0.274464355,0.008007487,0.385884653,NA,0.67029425,-0.180798322,0.168047559,0.164017346,1.869489827,0.066477961,0.025270009,-0.361656605,0.34598423,0.413981864,0.746081454,NA,-0.436549292,0.069476248,-0.21900518,0.000526675,-0.527001808,-0.386210364,-0.193400843,0.073223601,-0.200148131,-0.494974306,-0.119290647,-0.013444609,-0.080747412,-0.070577706,-0.342939288,-0.054951678,-0.344455445,0.076007661,0.549868575,0.077672756,-0.087606884,0.415921921,-0.015365836,-0.160021643,0.486566084
TCGA-04-1342-01A-21-1561-20,Protein Expression,-0.020604176,-0.134748944,-0.273026079,-0.005894928,0.256796576,-0.092603558,0.018183035,-0.018327861,-0.029963214,0.317670397,0.291187778,0.169390709,NA,0.395391524,0.59046957,-0.465006382,0.188223211,0.035743046,-0.284960725,-0.35444024,1.099804237,-0.319386515,1.022616771,0.570206811,-0.381018447,0.07313666,-0.062350148,-0.010142815,0.272411301,-0.587018193,-0.020443308,0.00428255,-0.376227265,-0.094674117,-0.342631911,-0.001060833,0.415588727,0.063574563,-0.037415574,-0.211361072,0.006248711,0.387026035,0.155036617,-0.046163359,0.19611767,0.002575906,0.076889475,-0.056144634,3.384402344,-0.107827053,0.093415772,-0.021973769,-0.142138123,-0.503814177,1.729894279,0.304729119,-0.025535019,0.306230609,-0.142315423,0.057902963,0.007072307,-0.799410191,0.000790633,-0.086993555,-0.025176672,0.71378823,-0.070980464,0.387864983,-0.211922766,0.224296491,-0.049356914,0.295320754,0.455285757,0.475314996,0.126308526,0.302132509,-0.175030014,-0.770824937,-0.048665856,0.05935889,-0.251422045,0.143863259,-0.0252156,0.478343029,-0.121136009,1.768634601,-0.274278843,0.712527172,-0.019066346,-0.06402381,0.787251934,0.001803964,NA,-0.061375049,0.498363775,-0.158991803,-0.051961629,0.153620942,0.356550765,-0.592158564,0.077690633,0.012645971,0.277326685,0.002504809,5.122428808,-0.002293007,-0.271245453,-0.097206063,-0.061967083,-0.12660995,0.14843861,-0.220661226,-0.322820383,-0.061286009,0.164672421,0.147546088,-0.685308022,-0.213217506,-0.224625909,-0.708841125,-0.248404976,0.080982195,0.491070371,0.064331325,-0.071407732,0.074256276,0.593353732,0.345778653,0.044075912,0.090609891,-0.289494993,-0.071548706,-0.06866944,-0.128456522,-0.798476727,0.049423649,-0.730880107,0.031130321,0.382931709,0.211355606,-0.084758819,0.092476369,0.297514681,0.214501032,3.144954956,0.050018255,-0.596606963,-0.272950627,-0.330500474,0.127372497,0.113785968,-0.159761374,-0.488329129,0.383791366,0.260661023,0.248625448,0.143680141,0.142123371,-0.093694474,0.021678894,-0.000790633,-0.002381651,-0.387485156,-0.296560379,0.117226605,-0.303996155,0.220151765,0.182195411,-0.102707511,0.176912427,NA,0.639280881,0.065460805,-0.038291997,0.491490028,-0.019982695,0.938899784,-0.108158046,-0.192999951,0.300834843,0.797873329,-0.160502555,NA,-0.720693163,-0.090567582,0.184898871,0.518210144,-0.072773181,0.614983805,0.094892942,-0.365459206,-0.451992778,-0.158402433,-0.531227742,-0.115997651,0.284389547,0.427707402,0.195964112,-0.054945386,0.055252018,-0.045252569,0.488518358,-0.420320735,0.329788666,-0.015030473,-0.149142939,-0.223058047,-0.35420794
TCGA-04-1343-01A-21-1561-20,Protein Expression,0.004825306,-0.281159006,-0.080404059,-0.030149493,-0.201220641,0.316063353,-0.078268303,-0.521373553,0.045776952,0.391023804,0.317026599,0.31304956,NA,0.051106141,-0.459780964,-0.811721452,0.23193448,-0.103424391,0.230082296,0.999711647,0.113923452,-0.639625473,0.984798727,0.096753262,-0.44300017,0.009820657,0.061536329,-0.183942306,0.049782655,-0.5732647,1.492264955,-0.064086046,-0.3690417,0.214824124,-0.279688604,0.321496122,-0.051969738,0.000631477,-0.132832884,-0.301072394,-0.089644648,-0.092391597,0.073669028,-0.117553686,-0.058176448,0.024825803,-0.218894869,-0.184270566,1.380940464,-0.164601447,-0.227385421,0.401742822,0.014476385,0.564791787,0.484588153,0.452739599,-0.499640559,0.370466098,-0.189511694,0.310580493,0.060041789,0.217953967,-0.056570458,0.218919679,-0.09671564,1.477745202,0.066657118,0.034492132,0.355748097,0.124730853,-0.580485174,-0.23753173,-0.028424864,0.461544021,-0.372443833,0.066995256,0.226071764,-0.04187821,0.03786095,0.364779526,-0.061325506,0.423050695,0.27446735,-0.019903805,-0.155955125,0.007776993,-0.279898068,-0.563029868,0.095680888,1.694932751,-0.088919051,-0.166497023,NA,-0.075947113,0.455647768,0.501223091,-0.225076479,-0.22477213,1.226738754,-0.351883219,0.269150925,-0.028298842,0.063707219,0.065671715,0.01766878,-0.064620995,0.051905164,0.347646556,-0.226452637,0.074301154,0.14431578,-0.199500791,0.016292782,-0.043353621,0.182065371,0.538909691,-0.200156247,-0.18949415,-0.23801065,0.777818792,-0.273251254,-0.191628822,-0.158589491,-0.145703969,0.007591523,0.139816948,0.204964797,0.116910623,-0.118818948,0.441908572,-0.115030575,0.033441889,-0.086799758,0.254889523,-0.913198803,-0.11078735,0.611578922,0.416516787,-0.223672454,0.303581678,-0.273799242,-0.148836684,-0.186365118,0.359556653,-0.324861955,-0.098337898,-0.017137257,0.84391454,0.483319103,-0.093464425,-0.112312659,-0.275645855,-0.244615269,0.206042064,0.981392797,0.172782051,0.057735722,-0.115000721,-0.026940548,-0.228775214,-0.082618861,-0.049366654,-0.473264725,-0.247622655,-0.293222093,-0.261303584,-0.113353462,-0.247178526,-0.222006205,1.611584916,NA,0.106260579,-0.083478486,-0.366017003,0.255499199,0.546041034,-0.014654961,0.199842653,-0.119639744,-0.110691725,0.109773574,0.114027573,NA,0.168608047,0.110856822,-0.114463305,-0.000631477,-0.253611707,0.043166137,0.415055506,-0.059874239,0.208010667,-0.108917926,0.441876654,0.038249437,0.262934051,-0.150992197,0.008207759,-0.087697673,0.076231377,-0.269397464,0.156984272,-0.391429215,0.615047324,-0.239704524,0.329288365,0.400680257,0.178773348
TCGA-04-1348-01A-21-1561-20,Protein Expression,0.438161814,-0.120340526,-0.303414828,0.3146718,0.017349445,-0.032205388,0.518807944,0.219906418,-0.308325247,0.113337494,0.164360149,-0.204207926,NA,0.082340038,0.64726097,-0.202522307,-0.125882642,-0.011052081,0.035286445,0.002756019,1.418890788,0.095346213,-0.762706359,-0.178069511,-0.267235442,-0.211128974,0.190543819,-0.554709739,0.197923246,0.55871044,-0.465714182,0.02249804,0.08843153,0.07969786,-0.240466656,0.217940506,-0.109497023,0.276426188,0.001688679,0.555145114,-0.028150282,-0.170481968,0.086594217,-0.016052629,0.631502844,0.11148489,2.328456564,0.193479664,-0.962635079,-0.125946391,-0.00024781,0.017745749,-0.011228648,0.380765731,-0.498260857,2.312131733,-0.197038564,0.638570583,-0.017911823,0.100456522,-0.212473243,0.694437584,-0.389497383,-0.237400009,0.066213911,-0.6205219,-0.038640421,0.08614796,-0.215019157,-0.021744986,0.344945968,-0.295645414,-0.152979424,-0.808652924,1.227381085,-0.024784068,-0.289639568,0.753635491,0.107037555,-0.257004092,0.442537073,-0.226959566,-1.191981966,-0.420219877,-0.350917462,-0.218226969,-0.223528272,-0.079024717,-0.077525713,-0.154361763,0.155622055,-0.113414324,NA,-0.011000098,-0.52055744,0.273836641,0.232973766,0.604696489,-0.841922432,-0.154881664,-0.349575679,0.036903658,0.001484029,-0.212794074,-1.571522645,0.010578566,-0.159576399,0.127150633,-0.354669368,-0.056216497,-0.542133478,-0.563209208,0.00024781,-0.083339841,0.320123941,0.134044124,0.162829641,0.493130483,0.181828477,-0.247033486,-0.417418669,-0.02790022,0.028020082,-0.299645406,0.278648523,0.350651987,-0.156699131,-0.318317017,-0.129139845,-0.418065903,0.657836867,-0.239862827,0.138156412,0.543666526,0.053202823,-0.719526031,0.471551234,-0.022666558,0.331164759,0.187581487,0.308937645,0.359990352,0.154844706,0.404604897,-0.594283815,-0.13745053,0.203337477,0.253382937,0.012454619,-0.21933893,0.081259554,-0.168760702,0.480514447,0.376067261,0.578780521,-0.021030828,0.330961764,0.495645786,-0.075681566,0.054552686,0.531332412,-0.24580429,-0.314127951,-0.803205125,0.066843165,0.652501728,-0.01398052,-0.267066663,-0.005602753,1.665121452,NA,-0.156373633,0.010305046,-0.536840972,-0.29898113,-1.930844545,0.089760177,0.190840376,-0.452638607,-1.252270956,-0.286946331,-0.123013131,NA,-0.085171426,-0.20282441,-0.111162344,0.207701757,0.064318653,0.024811062,0.031268078,0.090671442,0.327273308,-0.065678923,0.044977583,0.586027426,0.16187441,0.123631148,-0.363775951,0.029331354,0.08527477,-0.026297557,-1.033130868,0.732373967,1.209038577,0.437132202,-0.043921671,0.359111962,-0.029647958
TCGA-04-1349-01A-21-1561-20,Protein Expression,0.10060405,-0.112867248,0.634416933,0.60553611,-0.101676483,1.015549819,0.198463782,0.613230385,0.044259294,-0.249412448,-0.091192107,0.187231436,NA,0.047838158,0.008317839,-0.396836242,0.159773063,0.020600793,-0.098494252,0.133096408,0.441411779,-0.008811024,-0.160165672,0.173872048,-0.286885977,0.192027742,0.091865833,-0.449758491,0.076363745,0.58574104,0.557687138,-0.004107161,0.119267795,0.06619502,0.367658035,0.277536426,0.019447131,-0.105300312,0.60488502,0.12668845,-0.045741605,0.005461773,-0.004174661,-0.05346528,-0.070520957,0.031914924,0.800311613,-0.382505941,0.740613444,-0.300495803,-0.210137633,-0.003171203,-0.279397835,0.236015595,-0.031334869,-0.897539928,-0.21899363,-0.107426826,-0.176420707,0.388406803,0.114598628,-0.593087407,-0.147539968,-0.424243813,-0.190841664,1.55233395,0.069164781,0.013084187,-0.13153251,0.06616306,-0.722831034,0.05587102,0.097273063,-0.296575578,-0.791283128,-0.01850736,-0.136496327,-0.274686855,0.128815571,-0.133958621,-0.444861024,-0.30121431,-0.235228395,-0.000814477,-0.269939448,0.18699666,-0.26351837,-0.930515074,0.04574056,-1.880597337,0.636370023,-0.260321018,NA,0.199713086,0.259691056,0.068523507,-0.141509726,0.716073555,0.137848892,-0.224681538,-0.052701705,-0.244313321,-0.048923605,-0.073649789,1.24000692,-0.10518163,0.024859958,0.508180175,-0.242894587,0.017108109,0.239246606,-0.171794413,0.275455322,-0.168530044,0.054149164,-0.170221329,-0.229748674,-0.145716336,-0.178823047,1.508096927,-0.176540905,-0.057116603,0.302752563,-0.035863204,0.522740203,0.220398261,0.024282281,0.176994458,0.029331642,0.082657644,-0.19757056,-0.197676975,0.233522051,0.3876719,0.021963764,0.02605308,0.064172995,0.120906351,0.477097415,0.332206121,-0.289689406,-0.284432599,-0.079379444,-0.249243653,-0.204781765,-0.010133343,-0.187529971,0.240997264,0.150586867,0.128700049,-0.243029265,-0.158314349,0.074665618,0.42365392,0.328762466,-0.036842229,0.443732139,0.217728371,0.030272258,0.000814477,0.047621773,-0.241876003,-0.543019559,-0.323925237,-0.292209757,0.15766082,0.082434226,-0.163227024,-0.190047434,-0.084609926,NA,-0.005832991,-0.027227157,-0.27019119,0.481935557,1.629099018,0.191555883,-0.03274593,0.094330163,0.013495894,0.032131718,-0.339508953,NA,0.255879321,0.189287142,-0.140671279,-0.092044026,-0.131591274,0.222704362,0.06073076,-0.093426754,-0.37760642,0.496582699,-0.237002737,-0.140090729,0.113195802,-0.181271443,0.112807484,-0.046942769,0.074294207,0.158808323,-0.120935917,0.748202193,-0.011578337,-0.38055539,-0.089833907,0.433957168,-0.038558513
TCGA-04-1356-01A-21-1561-20,Protein Expression,-0.208544588,0.12717936,1.164802526,0.670095514,0.542228311,0.820386887,0.397981162,0.68068637,0.19744168,0.123942163,-0.184788037,-0.276469174,NA,-0.405609415,-0.623172205,-0.254711925,-0.22111051,-0.022445933,0.265672757,-0.865243802,-1.849409609,-0.229650432,0.450995445,-0.001366556,-0.329879011,-0.060350151,-0.842286107,-0.151239588,0.084736576,0.046971843,1.097950834,-0.110594427,-0.119919358,0.015478728,-0.401379579,0.137228522,-0.205473059,0.240763668,-0.149962385,-0.238990532,0.044441869,-0.25133594,0.056744629,-0.000650054,0.393672314,0.174289454,0.688328185,0.419256899,-0.725691841,0.235084938,0.124844218,0.801714929,0.355926304,0.573198948,-0.485973511,0.864318047,0.018293163,0.511015448,-0.273725984,0.600142869,0.274426214,1.244347893,-0.328105188,-0.201697469,0.003079847,-0.70014765,-0.178457623,0.008978004,0.325038233,-0.128802372,0.807846464,-0.293795083,0.155245959,-0.048832093,0.517661697,-0.197909563,0.101612872,2.291130146,0.178847262,0.249591907,0.331783063,0.644862566,0.268651842,-0.126575891,-0.078685073,-0.379275578,-0.15174468,0.91755201,-0.144223549,1.007605241,-0.206244241,-0.10800037,NA,-0.202293187,0.087572944,-0.242752684,-0.079713209,-0.115666318,1.839411333,-0.292382104,0.401638914,0.135682666,0.480899948,0.806296561,-1.618745449,0.067048375,-0.075343425,0.3099241,-0.156533754,-0.331946551,1.665867241,-0.034501215,0.432157012,0.177812576,-0.242851585,0.80351855,1.539675126,0.32429021,0.216187553,0.353590952,-0.206852531,-0.096892952,0.165347618,-0.197716794,0.029244794,-0.384988304,-0.165877661,-0.198471162,-0.273549672,0.011475966,-0.87974159,0.015266061,-0.020445676,-0.145192826,-0.015652804,-0.099038926,0.007804645,0.078410894,0.091430478,-0.246985784,0.240033545,0.230289185,-0.071844894,1.290689972,-0.810207587,-0.167509229,-0.270231311,0.250702611,-0.083847566,-0.77671344,-0.08507065,0.000650054,-0.024052131,-0.015053987,-1.194814335,0.373090787,0.306348106,1.047358842,-0.157864414,-0.156015353,-0.22687054,-0.261030487,0.160315605,0.497635534,0.28353433,-0.109927446,-0.264055129,-0.263244252,0.259050458,-0.187921147,NA,-0.126524473,-0.449338023,-0.311479723,0.244347011,-0.867036894,-0.141404572,-0.093598718,0.287540209,0.356803653,-0.243050591,0.425852138,NA,0.796766451,0.293486978,0.165778356,-0.119302072,0.060995358,-0.488314847,-0.034941481,-0.125736901,-1.025706781,0.971581979,0.249748641,0.212023053,0.517232422,-0.08656216,-0.125287366,-0.056241569,-0.055210854,-0.051335544,0.807910636,0.088365658,0.090226467,1.026106673,0.126476026,-0.294091307,0.043729428
