"mae","rmse"
0.125207840049286,0.152778035480249
0.138815157664629,0.166758061960773
0.138483515237889,0.166375550260782
0.139168578085699,0.167165795771659
0.139165848241094,0.167162539013906
0.13864662676242,0.166871182305559
0.138646320535307,0.166870880658731
