"mae","rmse"
0.121762358800853,0.149360698348503
0.136333599233029,0.163032892731187
0.136039071913142,0.162802410070661
0.13665481169204,0.163365931256084
0.13665238341006,0.163363156431884
0.136038505889169,0.163001416677263
0.136038147375193,0.163001024997461
