"mae","rmse"
21.894843937809,26.8704686060421
23.7051806402202,28.4068376868635
23.6299096734641,28.3371446420242
23.8250089145643,28.513598978221
23.8218640144213,28.5098143175853
23.5348094106686,28.4369301838775
23.5346109153345,28.4367345495484
