"mae","rmse"
0.137116874820488,0.170756921209664
0.137896199231316,0.170002221286609
0.206324525942589,0.245409017299105
0.136475432287008,0.170945235696031
0.137053934582536,0.171585285832745
0.136440215662298,0.17079424110064
0.136972499397718,0.17137995156565
