"mae","rmse"
0.137412169765426,0.170337787886295
0.137928213398093,0.169890341095372
0.204444441660949,0.243553978506541
0.13593872050572,0.169881589938153
0.136494955202076,0.170480014314747
0.135950964601057,0.169795980096383
0.136478092565245,0.170359576829718
