"mae","rmse"
0.123393577403974,0.151193000682036
0.138314023364065,0.165299077582944
0.138019847148411,0.165062694003264
0.138635230227511,0.165636382237423
0.138632705367836,0.165633483962149
0.138023038024327,0.165257085452683
0.138022676469181,0.16525668338692
