"mae","rmse"
25.3160481096555,31.3017026138408
25.5087553449324,31.101905414869
32.9952947894967,38.8298445795033
25.1648338761046,31.2185054419366
25.4851020356149,31.5372908610215
25.1483095025873,31.2198204470864
25.4929452908562,31.5259782630797
