"mae","rmse"
0.138579492415107,0.171891793097558
0.138662438637327,0.170894966645106
0.206632798249903,0.246306542182211
0.137595015684338,0.171785999617359
0.138191794958536,0.172438158660264
0.137625487682176,0.171695687939287
0.138188423862101,0.17230125877412
