"mae","rmse"
0.135986243277122,0.169407921414332
0.136821589664018,0.168665879338752
0.204320371738929,0.242864461804384
0.135507234061042,0.16973590526034
0.136095568628505,0.170375646627532
0.135463747873591,0.169577667136132
0.136002944742853,0.170162389850755
