"mae","rmse"
25.3225516791622,31.3365344072139
25.687379963513,31.1654479230927
33.1881398719361,38.8337504049479
25.2865439572741,31.2919183274546
25.5860760595824,31.5956714954579
25.2422475491898,31.2804198852995
25.5659173208079,31.5668066585702
