"mae","rmse"
0.12274075852958,0.149651473542556
0.136762348810882,0.163828065727733
0.136214733006904,0.16328156315997
0.137202360155916,0.164414528733148
0.137198864173007,0.164410474632255
0.136606208628814,0.164060741092619
0.136605695357363,0.164060220312838
